B_ID,geoid10,PERCENTAGE
648,18097320203,0.00052416
1458,18097320203,0.99646723
997,18097320203,0.99766476
16,18097320203,0.99999988
288,18097320202,0.00000047
509,18097320202,0.00000277
299,18097320202,0.00015574
575,18097320202,0.00026088
1567,18097320202,0.00026977
726,18097320202,0.0003555
244,18097320202,0.00043171
1002,18097320202,0.00101612
259,18097320202,0.0010323
1551,18097320202,0.00155117
1230,18097320202,0.99887628
15,18097320202,0.99891942
14,18097320202,0.99999949
1566,18097320202,0.99999999
1044,18097320109,0.00000023
1567,18097320109,0.0000021
1043,18097320109,0.00049507
1256,18097320109,0.00062028
1253,18097320109,0.00105887
1254,18097320109,0.99885452
1045,18097320109,0.99953568
1321,18097320108,0.00000036
573,18097320108,0.0000591
184,18097320108,0.00071046
1044,18097320108,0.00086265
1256,18097320108,0.99752401
571,18097320108,0.99946919
1043,18097320108,0.99950495
259,18097320107,0.00000171
997,18097320107,0.00000289
620,18097320107,0.00008161
1253,18097320107,0.00026912
1456,18097320107,0.00027116
663,18097320107,0.00052376
288,18097320107,0.99887453
303,18097320107,0.99944319
620,18097320106,0.0002192
1044,18097320106,0.00029596
1255,18097320106,0.00034815
1253,18097320106,0.99867173
1456,18097320106,0.99972886
472,18097320105,0.00002892
620,18097320105,0.00021778
1321,18097320105,0.00056967
1255,18097320105,0.99820409
1044,18097320105,0.9988387
252,18097320105,1
1436,18097310312,0.00000004
1581,18097310312,0.00021014
1116,18097310312,0.00030888
849,18097310312,0.00043683
1235,18097310312,0.00054545
1494,18097310312,0.00154755
1210,18097310312,0.96381846
1110,18097310312,0.99942214
1257,18097310312,0.99972697
266,18097310312,0.99999966
730,18097310311,0.00000021
266,18097310311,0.00000042
1110,18097310311,0.00001691
1257,18097310311,0.00027307
1581,18097310311,0.00029567
769,18097310311,0.00049726
1210,18097310311,0.03606356
1258,18097310311,0.99898507
283,18097310311,0.99953633
1068,18097310311,0.99982771
194,18097310310,0.00000025
176,18097310310,0.00000119
1234,18097310310,0.00028636
1229,18097310310,0.00043703
454,18097310310,0.0006197
849,18097310310,0.9988503
1116,18097310310,0.99955814
1581,18097310309,0.0000074
1234,18097310309,0.00023212
1495,18097310309,0.00053807
849,18097310309,0.00071287
1494,18097310309,0.99792745
1235,18097310309,0.99945455
1067,18097310309,0.99982666
1495,18097310308,0.00000038
1067,18097310308,0.00017327
275,18097310308,0.00030093
954,18097310308,0.00047968
1115,18097310308,0.00049823
1494,18097310308,0.00052501
769,18097310308,0.99902396
1581,18097310308,0.99948681
265,18097310306,0.00000025
1210,18097310306,0.00011798
1068,18097310306,0.00017217
1110,18097310306,0.0005028
1578,18097310306,0.00090764
269,18097310306,0.00092511
1436,18097310306,0.00132313
1580,18097310306,0.99886213
1565,18097310306,0.9993278
1579,18097310306,0.999762
1232,18097310306,1
176,18097310305,0.00003301
1110,18097310305,0.00005811
1116,18097310305,0.00013298
574,18097310305,0.00029502
1563,18097310305,0.00041918
1430,18097310305,0.00051791
1455,18097310305,0.00062918
1578,18097310305,0.99838033
1436,18097310305,0.99867682
269,18097310305,0.99907488
265,18097310305,0.99999975
231,18097310305,1
1437,18097310204,0.00006445
1593,18097310204,0.00007465
1233,18097310204,0.0003033
547,18097310204,0.00065433
127,18097310204,0.00082824
1115,18097310204,0.00152093
262,18097310204,0.02675973
548,18097310204,0.99658849
1109,18097310204,0.99921647
275,18097310204,0.9993892
954,18097310204,0.99952033
194,18097310203,0.00015264
1593,18097310203,0.00045274
1115,18097310203,0.99798082
454,18097310203,0.99938031
1495,18097310203,0.99946153
1234,18097310203,0.99948152
571,18097310201,0.00000002
1438,18097310201,0.00000007
194,18097310201,0.00012015
1639,18097310201,0.00041228
473,18097310201,0.00075452
270,18097310201,0.00122825
573,18097310201,0.00127752
547,18097310201,0.99911737
127,18097310201,0.99917183
1593,18097310201,0.99947262
1233,18097310201,0.99969673
471,18097310111,0.00042598
574,18097310111,0.0006716
1563,18097310111,0.99828966
1430,18097310111,0.99948207
1320,18097310111,0.99961705
176,18097310110,0.00004907
471,18097310110,0.00022205
574,18097310110,0.99903332
1455,18097310110,0.99937094
1676,18097310108,0.00000015
1703,18097310108,0.00000586
1320,18097310108,0.00001768
1687,18097310108,0.00006374
176,18097310108,0.00013679
1685,18097310108,0.00022366
1692,18097310108,0.00061974
1433,18097310108,0.00318938
1241,18097310108,0.00843839
471,18097310108,0.99923131
1445,18097310108,0.99976015
571,18097310106,0.00000015
473,18097310106,0.00019901
472,18097310106,0.00022099
1321,18097310106,0.00072392
573,18097310106,0.99866318
184,18097310106,0.99928956
474,18097310106,1
188,18097310105,0.00000122
1438,18097310105,0.00014352
472,18097310105,0.00027396
256,18097310105,0.0005121
270,18097310105,0.99877172
473,18097310105,0.99904648
1639,18097310105,0.99958772
1044,18097310104,0.00000245
620,18097310104,0.00000312
188,18097310104,0.00012247
521,18097310104,0.00028102
1383,18097310104,0.00051989
1255,18097310104,0.00144773
1321,18097310104,0.99870607
472,18097310104,0.99947614
256,18097310104,0.99948789
1630,18097310103,0.0000638
1693,18097310103,0.00008546
1679,18097310103,0.00009313
521,18097310103,0.00010222
1696,18097310103,0.00013912
1676,18097310103,0.00014197
1633,18097310103,0.0003115
1229,18097310103,0.99956298
194,18097310103,0.99972695
176,18097310103,0.99977994
1438,18097310103,0.9998564
188,18097310103,0.99987632
1144,18095012000,0.00000051
533,18095012000,0.00013688
717,18095012000,0.00039796
1150,18095012000,0.00041211
529,18095012000,0.00053
546,18095012000,0.2164862
19,18095012000,0.99769318
66,18095012000,0.99952914
64,18095012000,0.99974522
528,18095011900,0.00000036
721,18095011900,0.00000095
720,18095011900,0.00016807
1144,18095011900,0.00046247
527,18095011900,0.00073719
538,18095011900,0.00099376
546,18095011900,0.78345599
710,18095011900,0.88875465
1368,18095011800,0.00001983
1354,18095011800,0.00005945
1355,18095011800,0.00008954
1207,18095011800,0.00011453
1364,18095011800,0.0001513
1599,18095011800,0.00486321
1176,18095011800,0.9994835
1142,18095011800,0.99963128
1140,18095011800,0.99993556
1141,18095011800,0.99994071
1266,18095011800,0.99999999
1148,18095011700,0.00001551
1599,18095011700,0.00010738
213,18095011700,0.96698127
212,18095011700,0.99531519
1141,18095011600,0.0000167
212,18095011600,0.00422711
213,18095011600,0.01717335
1599,18095011600,0.08611196
211,18095011600,0.98215306
1141,18095011502,0.00000084
212,18095011502,0.00019154
1176,18095011502,0.00020821
1600,18095011502,0.00079846
213,18095011502,0.01584539
211,18095011502,0.01784693
1599,18095011502,0.01812396
1603,18095011502,0.9997294
210,18095011502,0.99979142
1148,18095011502,0.99998449
1207,18095011501,0.00001441
210,18095011501,0.00002718
1141,18095011501,0.00004175
1147,18095011501,0.00005512
1140,18095011501,0.00006443
1523,18095011501,0.00013218
1146,18095011501,0.0001954
212,18095011501,0.00026613
1145,18095011501,0.00036628
1599,18095011501,0.89078105
209,18095011501,0.99911396
1600,18095011501,0.99920154
804,18095011400,0.00000061
1599,18095011400,0.00001228
1603,18095011400,0.00006824
206,18095011400,0.00013636
210,18095011400,0.00018141
209,18095011400,0.00038911
1147,18095011400,0.00046028
537,18095011400,0.99970123
208,18095011400,0.99993748
959,18095011400,0.99994882
206,18095011300,0.00005698
1525,18095011300,0.00025064
1524,18095011300,0.00043515
207,18095011300,0.9968915
532,18095011300,0.99946507
804,18095011200,0.00000008
535,18095011200,0.00009952
722,18095011200,0.00010623
1147,18095011200,0.00011049
860,18095011200,0.00015905
709,18095011200,0.00016783
1601,18095011200,0.00025577
532,18095011200,0.00028056
1152,18095011200,0.00030095
1206,18095011200,0.00031004
1153,18095011200,0.00037607
207,18095011200,0.00310853
1525,18095011200,0.99930445
1524,18095011200,0.99956485
206,18095011200,0.99973764
1369,18095011100,0.00000001
1368,18095011100,0.00004885
1520,18095011100,0.00008681
1138,18095011100,0.00025512
1523,18095011100,0.99973489
1207,18095011100,0.99987062
1522,18095011100,0.99999903
1521,18095011100,1
672,18095011000,0.00000012
656,18095011000,0.0000176
966,18095011000,0.00005354
543,18095011000,0.00005392
1369,18095011000,0.00006459
1602,18095011000,0.00011395
1138,18095011000,0.99960994
1520,18095011000,0.99986953
543,18095010900,0.00011913
1137,18095010900,0.99907214
1519,18095010900,0.99936706
1520,18095010800,0.00004366
543,18095010800,0.00005442
1500,18095010800,0.00024057
1519,18095010800,0.00032801
669,18095010800,0.00058651
531,18095010800,0.00065064
1137,18095010800,0.00092787
709,18095010800,0.0024793
668,18095010800,0.01886652
967,18095010800,0.99983314
966,18095010800,0.9999182
1500,18095010700,0.00002699
967,18095010700,0.00004189
722,18095010700,0.00008422
530,18095010700,0.00013995
668,18095010700,0.00982809
709,18095010700,0.99716521
531,18095010700,0.99929391
65,18095010600,0.0001102
1499,18095010600,0.00013905
965,18095010600,0.99931709
1149,18095010600,0.99932521
1502,18095010600,0.99968122
1561,18095010600,0.99980625
1501,18095010600,0.9998177
1503,18095010600,0.99999998
1204,18095010500,0.00002372
543,18095010500,0.00005339
1498,18095010500,0.00008052
534,18095010500,0.000118
1501,18095010500,0.00018229
1561,18095010500,0.00019376
1502,18095010500,0.00031878
1149,18095010500,0.0006748
965,18095010500,0.00068292
1499,18095010500,0.99972416
1500,18095010500,0.99973244
530,18095010500,0.9998018
65,18095010500,0.99985954
656,18095010400,0.00001647
742,18095010400,0.00002991
1204,18095010400,0.00005405
1499,18095010400,0.00013678
1519,18095010400,0.00030493
1443,18095010400,0.00051715
1136,18095010400,0.0008052
1135,18095010400,0.00110747
1453,18095010400,0.00666228
543,18095010400,0.99971915
1602,18095010400,0.99988605
1498,18095010400,0.99990505
742,18095010300,0.00000858
1498,18095010300,0.00001443
1443,18095010300,0.00185866
1442,18095010300,0.00288545
1135,18095010300,0.99889251
1136,18095010300,0.99919481
1444,18095010300,1
447,18095010200,0
742,18095010200,0.00001123
1204,18095010200,0.00002382
1453,18095010200,0.99333773
1442,18095010200,0.99711447
1443,18095010200,0.99762419
545,18095010200,1
1440,18095010200,1
1441,18095010200,1
447,18095010100,0.00003484
1105,18095010100,0.00009049
380,18095010100,0.0000986
1164,18095010100,0.0001134
534,18095010100,0.99984095
1204,18095010100,0.99989778
1497,18095010100,0.99999999
542,18095002000,0.0000136
718,18095002000,0.00071767
1139,18095002000,0.00079833
860,18095002000,0.91300803
861,18095002000,0.99912757
1152,18095002000,0.99929098
1145,18095001900,0.00007657
533,18095001900,0.00012738
64,18095001900,0.00025481
542,18095001900,0.00076608
717,18095001900,0.00142915
19,18095001900,0.00143799
1151,18095001900,0.998906
1139,18095001900,0.99905737
1155,18095001900,0.99917507
1150,18095001900,0.99958788
1154,18095001900,1
1599,18095001800,0.00000016
1139,18095001800,0.00001608
1523,18095001800,0.0000662
674,18095001800,0.00029764
1152,18095001800,0.00040807
209,18095001800,0.00049693
533,18095001800,0.00051932
859,18095001800,0.00052623
1155,18095001800,0.00082494
861,18095001800,0.00087242
1151,18095001800,0.00109399
1147,18095001800,0.99937409
1145,18095001800,0.99955714
1146,18095001800,0.9998046
673,18095001700,0.00004354
672,18095001700,0.00016497
674,18095001700,0.00026505
544,18095001700,0.00056822
859,18095001700,0.99921129
1143,18095001700,0.99972718
675,18095001700,0.99976931
675,18095001600,0.00003812
1523,18095001600,0.00006673
1138,18095001600,0.00007121
672,18095001600,0.00013441
544,18095001600,0.99943178
674,18095001600,0.99943729
673,18095001600,0.9999022
966,18095001500,0.00002826
673,18095001500,0.00005427
1138,18095001500,0.00006374
967,18095001500,0.00007355
672,18095001500,0.99946326
800,18095001500,0.99973053
1619,18095001500,0.99973481
1618,18095001400,0.0000013
672,18095001400,0.00001455
709,18095001400,0.00002808
967,18095001400,0.00005142
1619,18095001400,0.00026518
800,18095001400,0.00026947
668,18095001400,0.97107687
669,18095001400,0.99504776
670,18095001400,0.99879321
671,18095001400,0.99960295
709,18095001300,0.00010208
668,18095001300,0.0002285
1525,18095001300,0.00035666
670,18095001300,0.00095518
669,18095001300,0.00436575
1618,18095001300,0.99006546
1601,18095001300,0.99863569
722,18095001300,0.99980955
1618,18095001200,0.00000009
535,18095001200,0.00000082
720,18095001200,0.00024911
719,18095001200,0.00037652
1601,18095001200,0.00110855
1153,18095001200,0.99910484
1206,18095001200,0.99968999
1156,18095001200,1
670,18095001100,0.00006825
538,18095001100,0.00039345
1618,18095001100,0.00987196
720,18095001100,0.99795052
719,18095001100,0.99962349
721,18095001100,0.99984152
1153,18095001000,0.00051907
710,18095001000,0.00056555
1205,18095001000,0.00062033
542,18095001000,0.00080887
720,18095001000,0.00163232
860,18095001000,0.08683291
535,18095001000,0.96219869
718,18095001000,0.99928232
710,18095000900,0.00013667
535,18095000900,0.03770097
716,18095000900,0.0692704
717,18095000900,0.24921666
542,18095000900,0.99841148
1205,18095000900,0.9993797
546,18095000800,0.00005783
1139,18095000800,0.00012822
66,18095000800,0.00047082
19,18095000800,0.00086884
710,18095000800,0.11047508
717,18095000800,0.74895622
716,18095000800,0.9307296
675,18095000500,0.00000019
536,18095000500,0.00022106
859,18095000500,0.00026248
1143,18095000500,0.00027282
1144,18095000500,0.00180976
533,18095000500,0.99921643
529,18095000500,0.99946999
958,18095000500,0.99997715
958,18095000400,0.00002285
675,18095000400,0.00014629
528,18095000400,0.00140846
1144,18095000400,0.99766139
536,18095000400,0.99977895
675,18095000300,0.00004609
1618,18095000300,0.00006117
1144,18095000300,0.00006587
710,18095000300,0.00006806
721,18095000300,0.00015755
670,18095000300,0.00018336
672,18095000300,0.00022268
671,18095000300,0.00039708
528,18095000300,0.99859116
538,18095000300,0.99861278
527,18095000300,0.99926283
143,18081611400,0.00010084
855,18081611400,0.00014979
443,18081611400,0.00017232
854,18081611400,0.01701322
853,18081611400,0.02195995
453,18081611400,0.90314014
852,18081611400,0.99938689
856,18081611400,0.99989256
444,18081611400,1
853,18081611300,0.00005563
450,18081611300,0.99873036
449,18081611300,0.99896415
1098,18081611300,0.99928948
451,18081611300,0.99959904
802,18081611200,0
801,18081611200,0.00000037
443,18081611200,0.00002229
1098,18081611200,0.00003591
918,18081611200,0.00003884
451,18081611200,0.00009195
909,18081611200,0.00009629
863,18081611200,0.00011736
817,18081611200,0.00014687
818,18081611200,0.00041231
852,18081611200,0.00061311
453,18081611200,0.09663383
853,18081611200,0.97786376
854,18081611200,0.98290688
452,18081611200,0.99989224
854,18081611100,0.00000001
443,18081611100,0.00000057
863,18081611100,0.00000114
452,18081611100,0.00005223
815,18081611100,0.00037829
1179,18081611100,0.00109092
818,18081611100,0.99159369
817,18081611100,0.99980604
1613,18081611000,0.00000969
910,18081611000,0.00002277
1177,18081611000,0.00003087
817,18081611000,0.00004709
863,18081611000,0.00005722
857,18081611000,0.00013148
1178,18081611000,0.00277227
818,18081611000,0.00799401
1179,18081611000,0.99890907
815,18081611000,0.99950231
816,18081611000,0.99993823
1265,18081611000,1
911,18081610900,0.00002817
863,18081610900,0.00005188
926,18081610900,0.00113816
857,18081610900,0.98001946
1178,18081610900,0.99699674
1177,18081610900,0.99927085
927,18081610802,0.00000008
452,18081610802,0.0000064
918,18081610802,0.00004205
941,18081610802,0.00007444
919,18081610802,0.00020373
914,18081610802,0.0002568
915,18081610802,0.00045708
1177,18081610802,0.00069824
916,18081610802,0.00127942
857,18081610802,0.01932405
928,18081610802,0.05084156
926,18081610802,0.99886185
911,18081610802,0.99955141
863,18081610802,0.9997724
856,18081610801,0
143,18081610801,0.00001692
151,18081610801,0.00002948
138,18081610801,0.00004538
816,18081610801,0.00006176
815,18081610801,0.00011941
941,18081610801,0.0001651
1178,18081610801,0.00023098
911,18081610801,0.00042043
857,18081610801,0.000525
927,18081610801,0.00217345
928,18081610801,0.93903787
443,18081610801,0.99980482
855,18081610801,0.99985021
910,18081610801,0.99997722
1613,18081610801,0.99999032
1612,18081610801,0.99999326
934,18081610702,0.00000005
1612,18081610702,0.0000067
138,18081610702,0.00000744
141,18081610702,0.00008403
922,18081610702,0.00024729
929,18081610702,0.00032277
928,18081610702,0.01012055
945,18081610702,0.43160675
946,18081610702,0.84397253
936,18081610702,0.90767318
927,18081610702,0.99782647
941,18081610702,0.99973582
934,18081610701,0.00016542
1611,18081610701,0.00071783
908,18081610701,0.00096546
942,18081610701,0.0013303
936,18081610701,0.02642577
946,18081610701,0.15590735
945,18081610701,0.56839325
922,18081610701,0.99956387
929,18081610701,0.99967724
912,18081610701,0.99973831
935,18081610701,0.99999998
931,18081610701,0.99999999
558,18081610606,0.00000025
1611,18081610606,0.00000979
699,18081610606,0.00001984
700,18081610606,0.00006838
1192,18081610606,0.00016769
559,18081610606,0.0003659
271,18081610606,0.00054031
111,18081610606,0.00056912
896,18081610606,0.00075774
1222,18081610606,0.98998604
1400,18081610606,0.99720021
1350,18081610606,0.99964949
700,18081610605,0.00010978
944,18081610605,0.00012134
862,18081610605,0.00017832
1223,18081610605,0.00019166
908,18081610605,0.00021202
1350,18081610605,0.00026545
1222,18081610605,0.00086556
699,18081610605,0.99544055
1611,18081610605,0.9991792
263,18081610604,0.00002358
147,18081610604,0.00005426
141,18081610604,0.00008645
1231,18081610604,0.00031706
126,18081610604,0.00039422
1223,18081610604,0.0064095
936,18081610604,0.06590106
942,18081610604,0.99866971
908,18081610604,0.99882251
944,18081610604,0.99909683
933,18081610604,0.99948384
943,18081610604,0.99973472
934,18081610604,0.99983454
1350,18081610603,0.0000849
943,18081610603,0.00026527
558,18081610603,0.00040631
126,18081610603,0.00045386
933,18081610603,0.00051615
944,18081610603,0.00078183
1223,18081610603,0.99339886
700,18081610603,0.99982182
1192,18081610603,0.9998323
1604,18081610603,0.99999995
914,18081610500,0.0001323
918,18081610500,0.00013584
916,18081610500,0.99872058
915,18081610500,0.99934439
919,18081610500,0.99979628
917,18081610500,0.99980141
947,18081610500,1
425,18081610404,0.00008086
1611,18081610404,0.00008244
939,18081610404,0.0003196
932,18081610404,0.00059388
850,18081610404,0.00065386
699,18081610404,0.00181594
1708,18081610404,0.0041273
862,18081610404,0.98853437
426,18081610404,0.99998374
858,18081610404,0.99999997
1611,18081610403,0.00001075
924,18081610403,0.00004613
912,18081610403,0.00018385
862,18081610403,0.01126707
1708,18081610403,0.99512586
940,18081610403,0.9985157
983,18081610403,0.99978542
424,18081610401,0.00001236
896,18081610401,0.00003478
12,18081610401,0.00059876
699,18081610401,0.00272367
1400,18081610401,0.00279981
1222,18081610401,0.00914839
932,18081610401,0.999129
850,18081610401,0.99934616
939,18081610401,0.99968042
851,18081610401,0.99999933
851,18081610300,0.00000062
426,18081610300,0.00001626
862,18081610300,0.00002024
983,18081610300,0.00021459
932,18081610300,0.00027713
940,18081610300,0.00028123
12,18081610300,0.00046363
1046,18081610300,0.00087402
425,18081610300,0.99944905
424,18081610300,0.99982228
425,18081610202,0.00021301
728,18081610202,0.00051536
925,18081610202,0.9991645
930,18081610202,0.9997612
913,18081610202,0.99999998
937,18081610202,1
938,18081610202,1
1046,18081610201,0.00000031
425,18081610201,0.00001462
424,18081610201,0.00016537
1447,18081610201,0.00023197
1047,18081610201,0.00056758
728,18081610201,0.99923331
729,18081610201,0.99999998
698,18081610201,0.99999998
921,18081610201,1
941,18081610100,0.00002465
912,18081610100,0.00007784
946,18081610100,0.00012012
314,18081610100,0.0001464
922,18081610100,0.00018884
915,18081610100,0.00019852
917,18081610100,0.00019859
930,18081610100,0.0002388
425,18081610100,0.00024245
728,18081610100,0.00025133
1517,18081610100,0.00027553
1447,18081610100,0.00028704
1282,18081610100,0.00051903
894,18081610100,0.0005885
1708,18081610100,0.00074683
925,18081610100,0.00083551
237,18081610100,0.0011639
940,18081610100,0.00120307
914,18081610100,0.99961091
918,18081610100,0.99978327
909,18081610100,0.99985456
920,18081610100,0.9999443
924,18081610100,0.99995387
923,18081610100,1
1412,18075963300,0.00002357
1412,18075963200,0.00002301
1226,18075963200,0.00010497
743,18067010600,0.00009252
18,18067010600,0.00015738
1169,18067010600,0.00018916
74,18067010600,0.00035755
1170,18067010600,0.00050812
76,18067010600,0.00105456
86,18067010600,0.9993771
17,18067010600,0.99977378
750,18067010600,0.99984471
1317,18067010500,0.00004697
750,18067010500,0.00007668
17,18067010500,0.0000827
1297,18067010500,0.00009207
748,18067010500,0.00033904
756,18067010500,0.00102343
18,18067010500,0.99920399
743,18067010500,0.99972205
754,18067010500,0.99984453
1298,18067010500,0.99994713
754,18067010400,0.00000854
748,18067010400,0.00012787
18,18067010400,0.00050906
756,18067010400,0.99888506
1297,18067010400,0.99981391
667,18067010400,1
18,18067010300,0.00004753
756,18067010300,0.0000915
372,18067010300,0.00009967
748,18067010300,0.99941053
747,18067010300,0.99982513
753,18067010300,0.99988724
750,18067010200,0.00000004
755,18067010200,0.00005427
747,18067010200,0.00008733
86,18067010200,0.00008978
898,18067010200,0.00014671
744,18067010200,0.00017102
1175,18067010200,0.00018892
81,18067010200,0.000231
1261,18067010200,0.00026041
900,18067010200,0.00033625
1606,18067010200,0.00039654
746,18067010200,0.00041414
902,18067010200,0.0006003
82,18067010200,0.00068523
1262,18067010200,0.00090052
87,18067010200,0.9997049
83,18067010200,0.99977633
79,18067010200,0.99980601
84,18067010200,0.99990394
85,18067010200,0.99992177
85,18067010100,0.00004519
83,18067010100,0.00005178
79,18067010100,0.00005878
84,18067010100,0.00009605
755,18067010100,0.99986243
752,18067010100,0.99987537
757,18067010100,0.99998085
1264,18067010100,0.99999999
1263,18067010100,1
1169,18067001500,0.0000001
750,18067001500,0.00007857
81,18067001500,0.00057798
1262,18067001500,0.9990995
1606,18067001500,0.99960347
746,18067001400,0.00027851
1174,18067001400,0.00060496
1169,18067001400,0.00195725
81,18067001400,0.99919102
82,18067001400,0.99931477
1261,18067001400,0.99973959
80,18067001400,1
744,18067001300,0.00000036
79,18067001300,0.0001352
1172,18067001300,0.00039784
1174,18067001300,0.00042707
746,18067001300,0.99930736
1175,18067001300,0.99981107
899,18067001200,0.00000046
1169,18067001200,0.00001836
1160,18067001200,0.0000608
1171,18067001200,0.00034805
745,18067001200,0.00054513
744,18067001200,0.00107448
1174,18067001200,0.99896723
1172,18067001200,0.99953524
1173,18067001200,0.9999993
73,18067001100,0.00000013
1174,18067001100,0.00000073
17,18067001100,0.00009712
76,18067001100,0.00026632
75,18067001100,0.00027302
1168,18067001100,0.00108892
1160,18067001100,0.00132479
1169,18067001100,0.99783511
1170,18067001100,0.99949186
785,18067001100,1
1173,18067001000,0.00000092
73,18067001000,0.00011327
78,18067001000,0.00075743
1171,18067001000,0.00122069
1160,18067001000,0.99861397
1168,18067001000,0.99889498
1168,18067000900,0.00001612
73,18067000900,0.00002431
70,18067000900,0.00029523
71,18067000900,0.00051587
899,18067000900,0.00070684
1336,18067000900,0.00091426
1337,18067000900,0.00123647
1171,18067000900,0.99843125
78,18067000900,0.99868721
745,18067000900,0.99945489
77,18067000900,0.99999999
748,18067000800,0.00000018
17,18067000800,0.0000464
18,18067000800,0.00008205
70,18067000800,0.00049918
78,18067000800,0.00055536
72,18067000800,0.00056744
76,18067000800,0.99867911
74,18067000800,0.99964245
75,18067000800,0.99972698
73,18067000800,0.99977626
753,18067000700,0.00004323
73,18067000700,0.00008602
748,18067000700,0.00012238
372,18067000700,0.00055253
1605,18067000700,0.00067805
71,18067000700,0.99913967
70,18067000700,0.99920557
749,18067000700,0.99938726
72,18067000700,0.99943257
753,18067000600,0.00006526
1605,18067000600,0.99876516
372,18067000600,0.99934782
71,18067000500,0.00034448
1605,18067000500,0.00034851
1334,18067000500,0.00057354
749,18067000500,0.00061272
904,18067000500,0.0010724
1337,18067000500,0.99763738
1336,18067000500,0.99908569
1335,18067000500,0.99938212
751,18067000500,1
753,18067000400,0.00000427
747,18067000400,0.00008753
1605,18067000400,0.00020829
900,18067000400,0.00061446
1334,18067000400,0.99837417
904,18067000400,0.99892763
903,18067000400,0.99944997
747,18067000300,0.00000002
85,18067000300,0.00003303
898,18067000300,0.00010666
1334,18067000300,0.00027403
903,18067000300,0.00055004
902,18067000300,0.9983827
900,18067000300,0.99904926
901,18067000300,1
1172,18067000200,0.00006694
1335,18067000200,0.00061792
1334,18067000200,0.00077826
902,18067000200,0.00101697
1337,18067000200,0.00112617
744,18067000200,0.99875413
899,18067000200,0.99929269
898,18067000200,0.99974663
539,18065976800,0.00003967
805,18065976800,0.00008291
434,18065976800,0.00009045
440,18065976800,0.00009069
496,18065976800,0.00009572
435,18065976800,0.00011023
431,18065976800,0.00023569
806,18065976800,0.99976411
540,18065976800,0.99987577
437,18065976800,0.99989625
429,18065976800,0.99996611
429,18065976700,0.00002993
279,18065976700,0.00003884
806,18065976700,0.0000583
434,18065976700,0.00007916
200,18065976700,0.00018563
496,18065976700,0.99912528
440,18065976700,0.99990931
805,18065976700,0.99991036
803,18065976700,1
489,18065976600,0.00004448
1061,18065976600,0.00014403
491,18065976600,0.00040858
436,18065976600,0.0012032
492,18065976600,0.00130021
703,18065976600,0.02144536
495,18065976600,0.99932456
494,18065976600,0.9993913
493,18065976600,0.99949403
435,18065976500,0.00001292
1062,18065976500,0.00015662
1061,18065976500,0.00021213
702,18065976500,0.00086583
432,18065976500,0.00168989
492,18065976500,0.99370342
436,18065976500,0.99879682
491,18065976500,0.99922374
1066,18065976400,0.00010244
493,18065976400,0.00050589
431,18065976400,0.0007377
1061,18065976400,0.00092816
703,18065976400,0.97855466
488,18065976400,0.98015616
490,18065976400,0.99840686
489,18065976400,0.99966456
1059,18065976300,0.00005171
1061,18065976300,0.00015868
1062,18065976300,0.00016378
1060,18065976300,0.00018874
430,18065976300,0.00041959
704,18065976300,0.00059918
492,18065976300,0.0049963
432,18065976300,0.99831017
702,18065976300,0.9985261
96,18065976100,0.00009877
1059,18065976100,0.00020773
702,18065976100,0.00060806
1062,18065976100,0.99932175
704,18065976100,0.99939554
203,18065976000,0.00002754
1066,18065976000,0.00003284
96,18065976000,0.00011054
488,18065976000,0.01984385
1059,18065976000,0.9971701
1061,18065976000,0.99855698
430,18065976000,0.9995804
1060,18065976000,0.99981124
1059,18065975900,0.0000009
435,18065975900,0.0000059
428,18065975900,0.00002062
441,18065975900,0.00003291
96,18065975900,0.00005534
434,18065975900,0.00009051
489,18065975900,0.00029095
494,18065975900,0.00051032
495,18065975900,0.00067544
490,18065975900,0.00159315
431,18065975900,0.99886705
1066,18065975900,0.99976372
203,18065975900,0.99984853
441,18065975800,0.00000382
428,18065975800,0.00000537
208,18065975800,0.00002656
206,18065975800,0.00004589
959,18065975800,0.00005118
1408,18065975800,0.00010247
353,18065975800,0.0001112
442,18065975800,0.99981688
804,18065975800,0.99990037
201,18065975800,0.99999999
202,18065975800,1
96,18065975700,0.00000152
279,18065975700,0.00000316
429,18065975700,0.00000396
805,18065975700,0.00000673
433,18065975700,0.00000758
109,18065975700,0.00002374
208,18065975700,0.00003596
537,18065975700,0.00004121
1228,18065975700,0.00006597
1408,18065975700,0.00006738
1557,18065975700,0.00008113
203,18065975700,0.00008738
804,18065975700,0.00009894
1066,18065975700,0.000101
431,18065975700,0.00010187
442,18065975700,0.00018312
108,18065975700,0.00059958
434,18065975700,0.99973988
200,18065975700,0.99981437
441,18065975700,0.99989395
428,18065975700,0.99997401
438,18065975600,0.00002644
441,18065975600,0.00005212
96,18065975600,0.00006623
1557,18065975600,0.00011256
352,18065975600,0.0001141
880,18065975600,0.99976834
433,18065975600,0.99981846
439,18065975600,0.99994652
427,18065975600,1
704,18065975500,0.00000528
441,18065975500,0.00001719
203,18065975500,0.00003655
431,18065975500,0.0000577
494,18065975500,0.00009837
433,18065975500,0.00017396
880,18065975500,0.00018244
1062,18065975500,0.00035785
491,18065975500,0.00036768
1059,18065975500,0.00256957
96,18065975500,0.99966759
435,18065975500,0.99987095
539,18065975500,0.99989401
438,18065975500,0.99997357
1419,18063211100,0.00000124
